ds,ProductoID,ProductoNombre,yhat,yhat_lower,yhat_upper
<<<<<<< HEAD
2024-07-04,PL002,Centrolac leche entera 472 ml,2.683888744399481,1.5570306923732329,3.763142496115343
2024-11-26,PL002,Centrolac leche entera 472 ml,2.7185267219992046,1.5600381068898987,3.788094665597247
2024-11-27,PL002,Centrolac leche entera 472 ml,2.4942847720561976,1.3519271442274978,3.6672741926633643
2024-11-28,PL002,Centrolac leche entera 472 ml,2.5391610236142754,1.4593281535368168,3.6897514442957267
2024-11-29,PL002,Centrolac leche entera 472 ml,2.703808040121396,1.5750835521557132,3.8790208195462292
2024-11-30,PL002,Centrolac leche entera 472 ml,2.5555703520823365,1.469343367417969,3.616777640420211
2024-12-01,PL002,Centrolac leche entera 472 ml,2.6655225057934966,1.5244200523904616,3.7846696297320137
2024-12-02,PL002,Centrolac leche entera 472 ml,2.8145011426050255,1.6677912329114064,3.8917334764511335
2024-12-03,PL002,Centrolac leche entera 472 ml,2.711634925771056,1.6394377527994013,3.872764123319491
2024-12-04,PL002,Centrolac leche entera 472 ml,2.487392975828475,1.384914204328937,3.5532003699404546
2024-12-05,PL002,Centrolac leche entera 472 ml,2.5322692273855782,1.438895252524274,3.678999518251887
2024-12-06,PL002,Centrolac leche entera 472 ml,2.6969162438934418,1.687541282019092,3.8569382330529702
2024-12-07,PL002,Centrolac leche entera 472 ml,2.5486785558543854,1.3373511646980392,3.744346964280651
2024-12-08,PL002,Centrolac leche entera 472 ml,2.658630709575019,1.568965813112228,3.744814799092084
2024-12-09,PL002,Centrolac leche entera 472 ml,2.8076093463969936,1.6180076036004356,3.914475423368686
2024-12-10,PL002,Centrolac leche entera 472 ml,2.704743129572836,1.611063147871365,3.7867657552558383
2024-12-11,PL002,Centrolac leche entera 472 ml,2.480501179640257,1.3040114592304244,3.6529510965876892
2024-12-12,PL002,Centrolac leche entera 472 ml,2.5253774312078114,1.473689698317458,3.7706493285321776
2024-12-13,PL002,Centrolac leche entera 472 ml,2.6900244477254542,1.605122347603164,3.852491093171423
2024-12-14,PL002,Centrolac leche entera 472 ml,2.541786759696268,1.4457290927723279,3.642373025259063
2024-12-15,PL002,Centrolac leche entera 472 ml,2.6517389134169473,1.498793320396165,3.8091768278721077
2024-12-16,PL002,Centrolac leche entera 472 ml,2.8007175502392188,1.6697296443299494,3.858474981691007
2024-12-17,PL002,Centrolac leche entera 472 ml,2.6978513334147363,1.5841041158135165,3.8274381403909006
2024-12-18,PL002,Centrolac leche entera 472 ml,2.473609383482169,1.2905457284792015,3.584167984930525
2024-12-19,PL002,Centrolac leche entera 472 ml,2.5184856350500726,1.4714413801448367,3.680660718006181
2024-12-20,PL002,Centrolac leche entera 472 ml,2.683132651567484,1.5831721232060867,3.770057128003682
2024-12-21,PL002,Centrolac leche entera 472 ml,2.534894963538377,1.5050763489729957,3.706082740250272
2024-12-22,PL002,Centrolac leche entera 472 ml,2.644847117259301,1.5501565113775722,3.7352756713882895
2024-12-23,PL002,Centrolac leche entera 472 ml,2.793825754081445,1.7119280052312897,3.9067768549453046
2024-12-24,PL002,Centrolac leche entera 472 ml,2.690959537257984,1.6024014544633811,3.8300803951611524
2024-12-25,PL002,Centrolac leche entera 472 ml,2.466717587324607,1.3583110416023552,3.481234614394261
2024-12-26,PL002,Centrolac leche entera 472 ml,2.511593838892495,1.3661667491575875,3.663048964352948
2024-12-27,PL002,Centrolac leche entera 472 ml,2.6762408554100143,1.5418573059776453,3.714206637716561
2024-12-28,PL002,Centrolac leche entera 472 ml,2.528003167380753,1.4204931091497208,3.628004363516294
2024-12-29,PL002,Centrolac leche entera 472 ml,2.637955321101084,1.4923921567412306,3.857040251998295
2024-12-30,PL002,Centrolac leche entera 472 ml,2.786933957923821,1.6814892511470132,3.914270448779963
2024-12-31,PL002,Centrolac leche entera 472 ml,2.6840677411038985,1.5583641603714393,3.7887801337419567
2025-01-01,PL002,Centrolac leche entera 472 ml,2.4598257911740187,1.381222255790828,3.577994647261487
2025-01-02,PL002,Centrolac leche entera 472 ml,2.5047020427456683,1.4365990798226913,3.6347511848705594
2025-01-03,PL002,Centrolac leche entera 472 ml,2.6693490592663682,1.6626650765009077,3.916333007889575
2025-01-04,PL002,Centrolac leche entera 472 ml,2.5211113712409317,1.3639393439573744,3.6196264369352695
2025-01-05,PL002,Centrolac leche entera 472 ml,2.6310635249647083,1.540023067514106,3.6850693012658606
2025-01-06,PL002,Centrolac leche entera 472 ml,2.780042161790982,1.6326629396905752,3.834653980991925
2025-01-07,PL002,Centrolac leche entera 472 ml,2.677175944970304,1.5262418274213088,3.8389853920052497
2025-01-08,PL002,Centrolac leche entera 472 ml,2.452933995041252,1.3561134402990231,3.558626717093124
2025-01-09,PL002,Centrolac leche entera 472 ml,2.497810246611885,1.487971782792962,3.6089448687675882
2025-01-10,PL002,Centrolac leche entera 472 ml,2.6624572631331835,1.558362121202363,3.74393445284776
2025-01-11,PL002,Centrolac leche entera 472 ml,2.5142195751077154,1.4494190518559518,3.573697880309367
2025-01-12,PL002,Centrolac leche entera 472 ml,2.624171728838967,1.5567999404099824,3.7746578172873795
2025-01-13,PL002,Centrolac leche entera 472 ml,2.7731503656723095,1.6698070742031503,3.9317037510939326
2025-01-14,PL002,Centrolac leche entera 472 ml,2.6702841488589533,1.5999725232076683,3.847316192910151
2025-01-15,PL002,Centrolac leche entera 472 ml,2.4460421989371834,1.348068610531226,3.667175296551162
2025-01-16,PL002,Centrolac leche entera 472 ml,2.490918450515363,1.296253274303245,3.544252584684837
2025-01-17,PL002,Centrolac leche entera 472 ml,2.655565467043749,1.509999790614189,3.8231623504360273
2025-01-18,PL002,Centrolac leche entera 472 ml,2.5073277790255015,1.4434289734102923,3.5660733988321085
2025-01-19,PL002,Centrolac leche entera 472 ml,2.6172799327568543,1.4892244454006411,3.7689933016086345
2025-01-20,PL002,Centrolac leche entera 472 ml,2.7662585695898576,1.6873191020822518,3.910417144328463
2025-01-21,PL002,Centrolac leche entera 472 ml,2.6633923527766887,1.6050527199329094,3.7726371262324854
2025-01-22,PL002,Centrolac leche entera 472 ml,2.4391504028547297,1.2611797281433348,3.522445118370578
2025-01-23,PL002,Centrolac leche entera 472 ml,2.484026654447959,1.3190205315604058,3.604154911660233
2025-01-24,PL002,Centrolac leche entera 472 ml,2.648673670990905,1.538592704672952,3.72592806244583
2025-01-25,PL002,Centrolac leche entera 472 ml,2.5004359829876814,1.436554913894495,3.5160388396366407
2025-01-26,PL002,Centrolac leche entera 472 ml,2.6103881367336244,1.5424369897255477,3.653348242600422
2025-01-27,PL002,Centrolac leche entera 472 ml,2.7593667735811453,1.663410309474741,3.93199992623951
2025-01-28,PL002,Centrolac leche entera 472 ml,2.656500556782317,1.5759995298059335,3.759870208976238
2025-01-29,PL002,Centrolac leche entera 472 ml,2.4322586068757204,1.3272783671930524,3.5891273211056807
2025-01-30,PL002,Centrolac leche entera 472 ml,2.4771348584688786,1.3478951480801296,3.6318655293324142
2025-01-31,PL002,Centrolac leche entera 472 ml,2.641781875011773,1.523783033753331,3.716396769364071
2025-02-01,PL002,Centrolac leche entera 472 ml,2.493544187008443,1.3349343816846748,3.536156716157226
2025-02-02,PL002,Centrolac leche entera 472 ml,2.6034963407546785,1.512567517363423,3.648327779545372
2025-02-03,PL002,Centrolac leche entera 472 ml,2.7524749776020614,1.6518060881846384,3.9029918845659637
2025-02-04,PL002,Centrolac leche entera 472 ml,2.6496087607637357,1.5348800155625026,3.797817037518516
2025-02-05,PL002,Centrolac leche entera 472 ml,2.425366810815753,1.2660903653611773,3.5182599710153384
2025-02-06,PL002,Centrolac leche entera 472 ml,2.4702430623683833,1.2361140428845163,3.56398718199495
2025-02-07,PL002,Centrolac leche entera 472 ml,2.634890078870645,1.575865446678117,3.660350246694885
2025-02-08,PL002,Centrolac leche entera 472 ml,2.4866523908268126,1.392068480546112,3.562702823285735
2025-02-09,PL002,Centrolac leche entera 472 ml,2.5966045445326564,1.5237918889060784,3.7213767370354
2025-02-10,PL002,Centrolac leche entera 472 ml,2.7455831813396765,1.7061023849836177,3.886116424938324
2025-02-11,PL002,Centrolac leche entera 472 ml,2.642716964500783,1.4815452500204915,3.659079895598073
2025-02-12,PL002,Centrolac leche entera 472 ml,2.418475014553242,1.26931298348983,3.5317774056026825
2025-02-13,PL002,Centrolac leche entera 472 ml,2.4633512661061467,1.3077227282569555,3.57981787043686
2025-02-14,PL002,Centrolac leche entera 472 ml,2.6279982826081643,1.5076737784554386,3.764883266316878
2025-02-15,PL002,Centrolac leche entera 472 ml,2.479760594617459,1.38390120179159,3.533229165935241
2025-02-16,PL002,Centrolac leche entera 472 ml,2.589712748376054,1.4360211894524209,3.843158932660759
2025-02-17,PL002,Centrolac leche entera 472 ml,2.738691385236951,1.5911146986279536,3.831671751441471
2025-02-18,PL002,Centrolac leche entera 472 ml,2.6358251684511402,1.5239897154432176,3.757792837286747
2025-02-19,PL002,Centrolac leche entera 472 ml,2.41158321855663,1.2698507704004998,3.5076148780057075
2025-02-20,PL002,Centrolac leche entera 472 ml,2.4564594701629385,1.374156842837402,3.5831097224400605
2025-02-21,PL002,Centrolac leche entera 472 ml,2.6211064867183307,1.5726161551556685,3.7034208908847277
2025-02-22,PL002,Centrolac leche entera 472 ml,2.472868798727492,1.380392239374676,3.6195525300911466
2025-02-23,PL002,Centrolac leche entera 472 ml,2.582820952486222,1.461287030881344,3.7686989952016576
2025-02-24,PL002,Centrolac leche entera 472 ml,2.7317995893469162,1.6350697110404488,3.8642321339709818
2025-02-25,PL002,Centrolac leche entera 472 ml,2.628933372560941,1.4888813924461302,3.736987730215075
2025-02-26,PL002,Centrolac leche entera 472 ml,2.4046914226664566,1.3182745325368075,3.558080847195019
2025-02-27,PL002,Centrolac leche entera 472 ml,2.449567674284466,1.3243268605088507,3.628322229239833
2025-02-28,PL002,Centrolac leche entera 472 ml,2.6142146908523576,1.5181006809461157,3.7111838550739695
2025-03-01,PL002,Centrolac leche entera 472 ml,2.4659770028734114,1.3303101029518565,3.6208696205942155
2025-03-02,PL002,Centrolac leche entera 472 ml,2.575929156644453,1.4826854299769976,3.6338182996218653
2025-03-03,PL002,Centrolac leche entera 472 ml,2.724907793516858,1.6711662487214791,3.8878972408939694
2025-03-04,PL002,Centrolac leche entera 472 ml,2.6220415767437615,1.4688013686847115,3.693448042087861
2025-03-05,PL002,Centrolac leche entera 472 ml,2.3977996268605777,1.2169163060720087,3.4688316999735314
2025-03-06,PL002,Centrolac leche entera 472 ml,2.442675878478516,1.3494226387993988,3.592592711597562
2025-03-07,PL002,Centrolac leche entera 472 ml,2.607322895046247,1.4867376118299074,3.642415185208861
2025-03-08,PL002,Centrolac leche entera 472 ml,2.459085207067304,1.2992978049716013,3.5413636323503406
2025-03-09,PL002,Centrolac leche entera 472 ml,2.569037360838638,1.4171022824981605,3.709210361659516
2025-03-10,PL002,Centrolac leche entera 472 ml,2.7180159977107174,1.6345132885183244,3.867833008452861
2025-03-11,PL002,Centrolac leche entera 472 ml,2.6151497960828047,1.581263579328598,3.8123935489946064
2025-03-12,PL002,Centrolac leche entera 472 ml,2.3909078613449943,1.2613101399648934,3.547948668534596
2025-03-13,PL002,Centrolac leche entera 472 ml,2.435784128108755,1.2075997254342816,3.533379712890472
2025-03-14,PL002,Centrolac leche entera 472 ml,2.600431159821589,1.4150776616405703,3.698110202401942
2025-03-15,PL002,Centrolac leche entera 472 ml,2.4521934869882696,1.3655621203038575,3.5812619480620356
