ds,ProductoID,ProductoNombre,yhat,yhat_lower,yhat_upper
2024-11-26,PE004,Chorizo Criollo,2.5903958454465776,1.4607707389766005,3.592201212346617
2024-11-27,PE004,Chorizo Criollo,2.528721987821276,1.4471921235420364,3.524373667179851
2024-11-28,PE004,Chorizo Criollo,2.6417302606591284,1.5908368029558075,3.702857726751242
2024-11-29,PE004,Chorizo Criollo,2.329580034570895,1.277767954646868,3.411069070279753
2024-11-30,PE004,Chorizo Criollo,2.5351234061076298,1.4722291635898983,3.5874838290019446
2024-12-01,PE004,Chorizo Criollo,2.4132365090844514,1.4159756503112402,3.474435543484879
2024-12-02,PE004,Chorizo Criollo,2.2365224072324366,1.2361866067023037,3.396744058282583
2024-12-03,PE004,Chorizo Criollo,2.5903096357545885,1.5574963353629585,3.722058660656764
2024-12-04,PE004,Chorizo Criollo,2.5286357781287965,1.441898456624803,3.533566499943177
2024-12-05,PE004,Chorizo Criollo,2.641644050967129,1.6113033808524295,3.78533639669713
2024-12-06,PE004,Chorizo Criollo,2.329493824878122,1.2387754852927524,3.3742328840749614
2024-12-07,PE004,Chorizo Criollo,2.5350371964151486,1.4635285007198382,3.575218719783299
2024-12-08,PE004,Chorizo Criollo,2.413150299391993,1.3565161166750506,3.502105126037626
2024-12-09,PE004,Chorizo Criollo,2.236436197534939,1.1456582232307553,3.31359362730783
2024-12-10,PE004,Chorizo Criollo,2.5902234260509296,1.4606013466608734,3.617438399393265
2024-12-11,PE004,Chorizo Criollo,2.528549568419096,1.4352503256799558,3.565657945620061
2024-12-12,PE004,Chorizo Criollo,2.6415578412515477,1.5610500033233319,3.754921512919905
2024-12-13,PE004,Chorizo Criollo,2.3294076151567005,1.257311364312558,3.3806142395840846
2024-12-14,PE004,Chorizo Criollo,2.534950986687658,1.5045657559081398,3.5808744183355525
2024-12-15,PE004,Chorizo Criollo,2.4130640896598488,1.4083255371089594,3.531681307976867
2024-12-16,PE004,Chorizo Criollo,2.2363499878008266,1.1714451463147877,3.379109713819479
2024-12-17,PE004,Chorizo Criollo,2.590137216317572,1.4915756921772652,3.6854526968352976
2024-12-18,PE004,Chorizo Criollo,2.5284633586859147,1.4883298725120957,3.6184499489283444
2024-12-19,PE004,Chorizo Criollo,2.641471631518462,1.5037620182844451,3.750240490528849
2024-12-20,PE004,Chorizo Criollo,2.3293214054965294,1.2885374949359618,3.432158965952385
2024-12-21,PE004,Chorizo Criollo,2.5348647771012227,1.4644877451152183,3.7115854074223504
2024-12-22,PE004,Chorizo Criollo,2.4129778801471176,1.2326984360101512,3.444131182693851
2024-12-23,PE004,Chorizo Criollo,2.2362637783620993,1.2421203405849248,3.3527791563928684
2024-12-24,PE004,Chorizo Criollo,2.5900510069508673,1.497191803087851,3.5996451233702413
2024-12-25,PE004,Chorizo Criollo,2.5283771493934024,1.4742222705956773,3.598302321546836
2024-12-26,PE004,Chorizo Criollo,2.641385422298954,1.5150445481830705,3.7294884882145145
2024-12-27,PE004,Chorizo Criollo,2.329235196278278,1.1896993660916195,3.3240966489134594
2024-12-28,PE004,Chorizo Criollo,2.5347785678828707,1.4944324387506671,3.5344412076481118
2024-12-29,PE004,Chorizo Criollo,2.4128916709288513,1.2713200742841206,3.5374823456224167
2024-12-30,PE004,Chorizo Criollo,2.2361775691437065,1.2754090942243645,3.3413005841370356
2024-12-31,PE004,Chorizo Criollo,2.589964797731623,1.4863306066754045,3.7123111754411884
2025-01-01,PE004,Chorizo Criollo,2.5282909402086338,1.4572615864239822,3.5960818915940984
2025-01-02,PE004,Chorizo Criollo,2.6412992131485797,1.6344593976987036,3.709963634989584
2025-01-03,PE004,Chorizo Criollo,2.329148987161672,1.2741585050457591,3.340881513537258
2025-01-04,PE004,Chorizo Criollo,2.534692358800734,1.4647862048689242,3.5794001992091773
2025-01-05,PE004,Chorizo Criollo,2.4128054618804713,1.389532877107753,3.491389348568881
2025-01-06,PE004,Chorizo Criollo,2.2360913601295014,1.1143088801011851,3.33256115519549
2025-01-07,PE004,Chorizo Criollo,2.5898785887535207,1.5404631541365172,3.6809258312928193
2025-01-08,PE004,Chorizo Criollo,2.5282047312296454,1.5021744582256065,3.5562365424203364
2025-01-09,PE004,Chorizo Criollo,2.641213004170211,1.586673516774448,3.6720563508203186
2025-01-10,PE004,Chorizo Criollo,2.3290627781822617,1.2923307526739587,3.4406013245263702
2025-01-11,PE004,Chorizo Criollo,2.534606149822474,1.454481854574264,3.5110494769570133
2025-01-12,PE004,Chorizo Criollo,2.4127192529016113,1.3330695742601715,3.478974193697813
2025-01-13,PE004,Chorizo Criollo,2.2360051511268577,1.2342085768668445,3.3178226402842177
2025-01-14,PE004,Chorizo Criollo,2.5897923797256848,1.4504503462223537,3.6687408646761144
2025-01-15,PE004,Chorizo Criollo,2.5281185221776425,1.4304470512876608,3.590424204722506
2025-01-16,PE004,Chorizo Criollo,2.641126795093961,1.5863542316384096,3.7022517301722764
2025-01-17,PE004,Chorizo Criollo,2.32897656908239,1.244834986930616,3.4321113590063703
2025-01-18,PE004,Chorizo Criollo,2.5345199406955823,1.496913938733849,3.68784684544083
2025-01-19,PE004,Chorizo Criollo,2.4126330437523538,1.3229958620787792,3.426349059741763
2025-01-20,PE004,Chorizo Criollo,2.2359189419772214,1.1566775306215076,3.3458564475132673
2025-01-21,PE004,Chorizo Criollo,2.5897061705761364,1.5375938309234052,3.72497474219539
2025-01-22,PE004,Chorizo Criollo,2.528032313028412,1.4347867382687836,3.625301662467492
2025-01-23,PE004,Chorizo Criollo,2.6410405859444164,1.5026935580997234,3.666679099823339
2025-01-24,PE004,Chorizo Criollo,2.3288903599737436,1.2910682608653574,3.469024176502424
2025-01-25,PE004,Chorizo Criollo,2.534433731629128,1.4690512821556585,3.591446654589168
2025-01-26,PE004,Chorizo Criollo,2.412546834726581,1.3411988306033076,3.4078571031112967
2025-01-27,PE004,Chorizo Criollo,2.2358327329931695,1.1802846099378017,3.3243723931382925
2025-01-28,PE004,Chorizo Criollo,2.5896199616334434,1.6045565143572782,3.7039546913271892
2025-01-29,PE004,Chorizo Criollo,2.5279461041258657,1.4661347279179113,3.598655086423979
2025-01-30,PE004,Chorizo Criollo,2.640954377083001,1.529713433291093,3.7364900066798805
2025-01-31,PE004,Chorizo Criollo,2.3288041511125916,1.3249641852540293,3.3926080239719347
2025-02-01,PE004,Chorizo Criollo,2.5343475227677414,1.4462821938547124,3.5834526531669173
2025-02-02,PE004,Chorizo Criollo,2.412460625864531,1.3096541808674684,3.4362619969940296
2025-02-03,PE004,Chorizo Criollo,2.2357465241317986,1.2547805951168054,3.3912609020216635
2025-02-04,PE004,Chorizo Criollo,2.589533752770928,1.5629435895423316,3.6671092192259733
2025-02-05,PE004,Chorizo Criollo,2.527859895260946,1.4823878241156487,3.6370474490726585
2025-02-06,PE004,Chorizo Criollo,2.640868168213974,1.528182296694836,3.7224580329241785
2025-02-07,PE004,Chorizo Criollo,2.3287179422394964,1.2047255992703434,3.3638612305614806
2025-02-08,PE004,Chorizo Criollo,2.534261313891991,1.4015663981873194,3.591601030000121
2025-02-09,PE004,Chorizo Criollo,2.412374416985298,1.3364506756264736,3.4576219143908764
2025-02-10,PE004,Chorizo Criollo,2.2356603152475936,1.2405196837732473,3.2985266952582517
2025-02-11,PE004,Chorizo Criollo,2.589447543883919,1.5146731073148894,3.6030432012814013
2025-02-12,PE004,Chorizo Criollo,2.5277736863730644,1.3343724161417518,3.5557058422247043
2025-02-13,PE004,Chorizo Criollo,2.640781959326188,1.6018209676220083,3.841565153694981
2025-02-14,PE004,Chorizo Criollo,2.328631733351805,1.3305849619168453,3.40724515890113
2025-02-15,PE004,Chorizo Criollo,2.5341751050048247,1.4457483137536256,3.5692998107086673
2025-02-16,PE004,Chorizo Criollo,2.412288208152254,1.3755894483597222,3.4232328099247993
2025-02-17,PE004,Chorizo Criollo,2.2355741064694996,1.2154870907433488,3.322405282406085
2025-02-18,PE004,Chorizo Criollo,2.589361335160735,1.5542594586399474,3.660235715791977
2025-02-19,PE004,Chorizo Criollo,2.527687477705156,1.5105097068636633,3.6809409442868826
2025-02-20,PE004,Chorizo Criollo,2.6406957507126547,1.5615365089052617,3.7412313180822574
2025-02-21,PE004,Chorizo Criollo,2.328545524794387,1.2708216907567442,3.387108484398687
2025-02-22,PE004,Chorizo Criollo,2.534088896500645,1.4274802438214282,3.5952276900311855
2025-02-23,PE004,Chorizo Criollo,2.412201999649192,1.237058089705528,3.489071536934025
2025-02-24,PE004,Chorizo Criollo,2.235487897966997,1.165825532534668,3.2859539502613213
2025-02-25,PE004,Chorizo Criollo,2.5892751266579066,1.4551162707590501,3.697508806585065
2025-02-26,PE004,Chorizo Criollo,2.5276012692021217,1.497114762601369,3.5897019009903337
2025-02-27,PE004,Chorizo Criollo,2.6406095422103526,1.549798125399391,3.695786843016555
2025-02-28,PE004,Chorizo Criollo,2.3284593163477503,1.3320751132925537,3.3722307867565866
2025-03-01,PE004,Chorizo Criollo,2.534002688110882,1.4571931719731859,3.6827224313555207
2025-03-02,PE004,Chorizo Criollo,2.412115791314257,1.285231533679311,3.456388087713814
2025-03-03,PE004,Chorizo Criollo,2.2354016896881523,1.114805089346228,3.353078984733588
2025-03-04,PE004,Chorizo Criollo,2.5891889184357297,1.349262763664954,3.6877183346024784
2025-03-05,PE004,Chorizo Criollo,2.5275150610368997,1.5039175309045079,3.578518573639565
2025-03-06,PE004,Chorizo Criollo,2.6405233341014505,1.5384198358774177,3.655483885086163
2025-03-07,PE004,Chorizo Criollo,2.3283731082385857,1.2648441466807272,3.4274071404334925
2025-03-08,PE004,Chorizo Criollo,2.533916480002009,1.5050042298561577,3.647748247362724
2025-03-09,PE004,Chorizo Criollo,2.4120295832047205,1.302404959753545,3.3794070275132446
2025-03-10,PE004,Chorizo Criollo,2.2353154815800975,1.097544049526262,3.2307748383762562
2025-03-11,PE004,Chorizo Criollo,2.5891027103273485,1.547045096335349,3.5939466380812344
2025-03-12,PE004,Chorizo Criollo,2.5274288529158437,1.4262681670498296,3.681302349142298
2025-03-13,PE004,Chorizo Criollo,2.640437125967879,1.5340428812370235,3.7067342977885516
2025-03-14,PE004,Chorizo Criollo,2.3282869000926403,1.269192963949575,3.3251897879073757
2025-03-15,PE004,Chorizo Criollo,2.533830271843141,1.4605397588367883,3.5698234684280505
2025-03-16,PE004,Chorizo Criollo,2.411943375034685,1.3402939212008356,3.4818443931199896
2025-03-17,PE004,Chorizo Criollo,2.2352292733956247,1.159716196017197,3.2877420796095795
2025-03-18,PE004,Chorizo Criollo,2.5890165021311624,1.5360390912606632,3.6028846213740486
2025-03-19,PE004,Chorizo Criollo,2.5273426447198335,1.4745026516989106,3.5512887283691685
2025-03-20,PE004,Chorizo Criollo,2.6403509177722073,1.5542854041868384,3.7373405848930377
2025-03-21,PE004,Chorizo Criollo,2.3282006918961953,1.2821157561560241,3.448706290256628
2025-03-22,PE004,Chorizo Criollo,2.5337440636469872,1.4700853029387544,3.659655407115801
2025-03-23,PE004,Chorizo Criollo,2.4118571668884026,1.2890927572213877,3.4596572195707394
2025-03-24,PE004,Chorizo Criollo,2.2351430653013584,1.1093507723496567,3.3222937980186953
2025-03-25,PE004,Chorizo Criollo,2.5889302940871044,1.4890347034362497,3.6682604714307905
2025-03-26,PE004,Chorizo Criollo,2.5272564367259487,1.5072969600434798,3.616037808859056
2025-03-27,PE004,Chorizo Criollo,2.6402647098286973,1.5164308305461627,3.714894436637513
2025-03-28,PE004,Chorizo Criollo,2.3281144840042085,1.2583023888804936,3.482150464697112
2025-03-29,PE004,Chorizo Criollo,2.533657855805434,1.4831279509716824,3.5261458369143805
2025-03-30,PE004,Chorizo Criollo,2.4117709590462497,1.2495643568548125,3.5786926234485152
2025-03-31,PE004,Chorizo Criollo,2.2350568574588263,1.163667217751835,3.3565616380444254
2025-04-01,PE004,Chorizo Criollo,2.58884408624466,1.531679083018959,3.6834508674235003
2025-04-02,PE004,Chorizo Criollo,2.5271702288836804,1.4623047548479866,3.5456528795519544
2025-04-03,PE004,Chorizo Criollo,2.6401785019862563,1.5413520217514278,3.6799695486454325
2025-04-04,PE004,Chorizo Criollo,2.328028276144899,1.258200910794078,3.4515943665531847
2025-04-05,PE004,Chorizo Criollo,2.5335716479298105,1.46936695098708,3.5993670160791806
2025-04-06,PE004,Chorizo Criollo,2.4116847511549655,1.301530648087527,3.4922558626915063
2025-04-07,PE004,Chorizo Criollo,2.234970649550007,1.1628903202140466,3.323426325176045
2025-04-08,PE004,Chorizo Criollo,2.5887578783202354,1.566793898010602,3.7415694213240025
2025-04-09,PE004,Chorizo Criollo,2.5270840209419196,1.432498550668103,3.6074618187395835
2025-04-10,PE004,Chorizo Criollo,2.6400922940278435,1.5903845679686202,3.6966989925623546
2025-04-11,PE004,Chorizo Criollo,2.3279420681864815,1.2605817541357929,3.445138354277505
2025-04-12,PE004,Chorizo Criollo,2.5334854399720173,1.428918451034693,3.5690203952978696
2025-04-13,PE004,Chorizo Criollo,2.4115985431965723,1.3123225050580798,3.457140948522018
2025-04-14,PE004,Chorizo Criollo,2.2348844415913702,1.1147397952774831,3.310536336488309
2025-04-15,PE004,Chorizo Criollo,2.588671670361551,1.444723558876769,3.648446756143383
2025-04-16,PE004,Chorizo Criollo,2.5269978129654174,1.451962660986928,3.5295408927495653
2025-04-17,PE004,Chorizo Criollo,2.640006086033754,1.466345292225817,3.738065030097755
2025-04-18,PE004,Chorizo Criollo,2.3278558601746484,1.192122385016332,3.3221178635121893
2025-04-19,PE004,Chorizo Criollo,2.533399231941153,1.4708321219543075,3.598554477144053
2025-04-20,PE004,Chorizo Criollo,2.4115123351489878,1.3485215988606414,3.4573830689198934
2025-04-21,PE004,Chorizo Criollo,2.234798233526507,1.1558470886107104,3.2598563624331462
2025-04-22,PE004,Chorizo Criollo,2.588585462277427,1.472835131487961,3.63347318149863
2025-04-23,PE004,Chorizo Criollo,2.5269116048821836,1.381058216705932,3.565885721325353
2025-04-24,PE004,Chorizo Criollo,2.6399198779502058,1.5709270683944583,3.7674889758512253
2025-04-25,PE004,Chorizo Criollo,2.3277696520914635,1.2263359329864223,3.3861376288454177
2025-04-26,PE004,Chorizo Criollo,2.533313023858492,1.4802916317111654,3.627427603340593
2025-04-27,PE004,Chorizo Criollo,2.411426127113278,1.3762893672378915,3.4779472458522402
2025-04-28,PE004,Chorizo Criollo,2.234712025537536,1.2039530935512357,3.278922797282863
2025-04-29,PE004,Chorizo Criollo,2.5884992543349954,1.5108981295423165,3.761448466184613
2025-04-30,PE004,Chorizo Criollo,2.5268253969861263,1.4805767605377609,3.581619028121662
2025-05-01,PE004,Chorizo Criollo,2.6398336701009835,1.6059428095927555,3.7059536828042736
2025-05-02,PE004,Chorizo Criollo,2.3276834442888434,1.2565551694863482,3.413098979020974
2025-05-03,PE004,Chorizo Criollo,2.53322681610205,1.4487180889261866,3.6416719602852523
2025-05-04,PE004,Chorizo Criollo,2.4113399193571525,1.3096935651182418,3.4805181091068493
2025-05-05,PE004,Chorizo Criollo,2.2346258177820886,1.1491945721126622,3.3349180281337567
2025-05-06,PE004,Chorizo Criollo,2.5884130465800244,1.5112873039705972,3.758804042887813
2025-05-07,PE004,Chorizo Criollo,2.5267391892309496,1.4753610384471445,3.5990563185551823
2025-05-08,PE004,Chorizo Criollo,2.639747462346271,1.5631167356452942,3.7815131144282894
2025-05-09,PE004,Chorizo Criollo,2.327597236536216,1.2431030967916017,3.497593684928091
2025-05-10,PE004,Chorizo Criollo,2.5331406083536994,1.5114361369702616,3.661381930994067
2025-05-11,PE004,Chorizo Criollo,2.4112537116122508,1.4240011129451822,3.417178340552259
2025-05-12,PE004,Chorizo Criollo,2.2345396100391484,1.166019226999091,3.3204813421651584
2025-05-13,PE004,Chorizo Criollo,2.588326838840163,1.490404099346682,3.6297858452255642
2025-05-14,PE004,Chorizo Criollo,2.5266529814943905,1.5229278871277934,3.6150467667656168
2025-05-15,PE004,Chorizo Criollo,2.6396612546129345,1.5593964153521567,3.7182848097785794
2025-05-16,PE004,Chorizo Criollo,2.3275110288029746,1.3041618663473165,3.368707647323418
2025-05-17,PE004,Chorizo Criollo,2.5330544006201237,1.417520073411205,3.661113953653763
2025-05-18,PE004,Chorizo Criollo,2.4111675038780116,1.4049479042892326,3.568922189666944
2025-05-19,PE004,Chorizo Criollo,2.2344534023054523,1.1994428567037485,3.2348416670199356
2025-05-20,PE004,Chorizo Criollo,2.588240631106507,1.5130463399144518,3.657538371002272
2025-05-21,PE004,Chorizo Criollo,2.526566773807877,1.4362603285258435,3.598600227763396
2025-05-22,PE004,Chorizo Criollo,2.639575046972615,1.5379082068355407,3.7066341042074815
2025-05-23,PE004,Chorizo Criollo,2.327424821210063,1.244595011433402,3.370722521901544
2025-05-24,PE004,Chorizo Criollo,2.532968193073534,1.4191066571973192,3.616595271025563
2025-05-25,PE004,Chorizo Criollo,2.4110812963785784,1.292494911505832,3.547905157487545
2025-05-26,PE004,Chorizo Criollo,2.2343671948533546,1.2089481767727528,3.3624409446544816
2025-05-27,PE004,Chorizo Criollo,2.5881544237003355,1.5418747462164024,3.7311565723048927
