ds,ProductoID,ProductoNombre,yhat,yhat_lower,yhat_upper
2024-06-10,PE001,Salchichon,7.911033372588877,4.654283143513175,11.259692576911098
2024-07-08,PE001,Salchichon,7.793649811215195,4.39250122206344,11.077455263331018
2024-12-02,PE001,Salchichon,9.7204190872244,6.451993426256917,12.928817622985228
2024-12-09,PE001,Salchichon,15.092527573429155,11.928556443308912,18.23539008076953
2024-12-16,PE001,Salchichon,18.373534624348533,15.48301820227915,21.507339869972938
2024-12-23,PE001,Salchichon,17.623935082315533,14.342631183997161,20.997215009348963
2024-12-30,PE001,Salchichon,14.926168239194554,11.892885615180571,18.15111501764566
2025-01-06,PE001,Salchichon,13.879533283739221,10.682282541958557,17.398993686756594
2025-01-13,PE001,Salchichon,15.669837268289966,12.564287704106329,19.060015805951647
2025-01-20,PE001,Salchichon,18.179470165648425,15.104374059956502,21.47650358455085
2025-01-27,PE001,Salchichon,18.859080084514503,15.63952261675896,22.21212530973165
2025-02-03,PE001,Salchichon,17.69036874163356,14.47682052799846,20.829052948090883
2025-02-10,PE001,Salchichon,16.77363195033525,13.451522513049696,19.927649320858496
2025-02-17,PE001,Salchichon,17.392667896129982,14.243226230864712,20.65289522809324
2025-02-24,PE001,Salchichon,18.408775675674477,15.139331480217459,21.677145307160696
2025-03-03,PE001,Salchichon,17.931328878174565,14.591920011875263,21.249939846181732
2025-03-10,PE001,Salchichon,15.990581111732597,12.830757422875202,19.428744520985394
2025-03-17,PE001,Salchichon,14.734285474837588,11.579078152990052,17.96279312545141
2025-03-24,PE001,Salchichon,15.871609206136599,12.492836592019913,19.033153520519924
2025-03-31,PE001,Salchichon,18.558829952710777,15.281882670114637,21.99020111492086
2025-04-07,PE001,Salchichon,20.331144034915226,17.103264786200306,23.643301426662138
2025-04-14,PE001,Salchichon,19.89495721279544,16.841686145140496,22.875366561720988
2025-04-21,PE001,Salchichon,18.39642206630966,15.185374640345858,21.530063717998274
2025-04-28,PE001,Salchichon,17.79914846325803,14.447691458405728,20.85374062748393
2025-05-05,PE001,Salchichon,18.542797542990694,15.409859692639616,21.84611572943581
2025-05-12,PE001,Salchichon,19.3017496298175,16.115080793723067,22.63795188094642
2025-05-19,PE001,Salchichon,18.84768312055269,15.2472898889405,21.862942968077363
2025-05-26,PE001,Salchichon,17.486070572419205,14.187020395622323,20.48619902953005
2025-06-02,PE001,Salchichon,16.390786557407367,13.049930527940848,19.491574662386714
2025-06-09,PE001,Salchichon,16.01211648840478,12.841224985148573,19.180397201449896
2025-06-16,PE001,Salchichon,15.764492380157247,12.49529095005905,19.056952401739547
2025-06-23,PE001,Salchichon,15.227955692906807,11.938145820447847,18.598448515597433
2025-06-30,PE001,Salchichon,14.96179022872786,11.74677197746621,18.210284541613063
2025-07-07,PE001,Salchichon,15.65452794612208,12.463997638405043,18.695591035650946
2025-07-14,PE001,Salchichon,16.805442288992253,13.57801923337546,19.827635148738853
2025-07-21,PE001,Salchichon,16.97989086948351,13.851688713857959,20.357602788258177
2025-07-28,PE001,Salchichon,15.612345726457328,12.495075783522449,18.714889234719728
2025-08-04,PE001,Salchichon,14.062306588657627,10.676577450752799,17.35953453817866
2025-08-11,PE001,Salchichon,14.316206811284905,11.106148004998484,17.290562191067067
2025-08-18,PE001,Salchichon,16.688318481169507,13.603870576200242,19.97841409809213
2025-08-25,PE001,Salchichon,19.308699603701115,16.05932864450242,22.44167019825135
2025-09-01,PE001,Salchichon,20.109789472936008,16.879708506260112,23.28409878469587
2025-09-08,PE001,Salchichon,18.964512676294472,15.713005828855515,22.2666030723111
2025-09-15,PE001,Salchichon,17.47468071121198,14.295046981283798,20.624236663330006
2025-09-22,PE001,Salchichon,16.875554506581125,13.647874768562641,19.96729126029303
2025-09-29,PE001,Salchichon,16.809382623158523,13.377906664284094,19.80151041927624
2025-10-06,PE001,Salchichon,16.400750726081082,13.136829465708571,19.77005100821742
2025-10-13,PE001,Salchichon,15.9173764579133,12.71895056860423,19.01909420207588
2025-10-20,PE001,Salchichon,16.523987657364664,13.269575791364229,19.59617142431702
2025-10-27,PE001,Salchichon,18.332244592218665,15.190601445903472,21.343634712222787
2025-11-03,PE001,Salchichon,19.544214999651857,16.39510059691838,22.776665939642037
2025-11-10,PE001,Salchichon,18.34165251849013,15.133499823759005,21.68561103956749
2025-11-17,PE001,Salchichon,15.495578603012854,12.399736455512553,18.610990103159605
2025-11-24,PE001,Salchichon,14.233289158020344,11.132907783324788,17.32532067989603
2025-12-01,PE001,Salchichon,16.93306158586489,13.804983073275904,20.115491968667566
2025-12-07,PE001,Salchichon,21.472116162365545,18.167065626913935,24.635407459143757
2025-12-14,PE001,Salchichon,25.817848468047963,22.68964038591039,28.967080794901158
2025-12-21,PE001,Salchichon,26.317255862002735,23.038939799486137,29.351608033854436
2025-12-28,PE001,Salchichon,23.838906909329154,20.704563340473634,27.17349824413642
2026-01-04,PE001,Salchichon,21.955894592610097,18.75882534018295,25.349049911467958
2026-01-11,PE001,Salchichon,22.938547638079992,19.95729324191945,26.07742477843783
2026-01-18,PE001,Salchichon,25.55349630003733,22.319113924769656,28.853720277353197
2026-01-25,PE001,Salchichon,26.974759775540516,23.634225816728655,30.22509681339196
2026-02-01,PE001,Salchichon,26.223085873568113,22.98111627820182,29.194311592127708
2026-02-08,PE001,Salchichon,24.98489824716198,22.048430698425364,28.40905284279292
2026-02-15,PE001,Salchichon,25.122881570588277,21.88009922549552,28.04773722353693
2026-02-22,PE001,Salchichon,26.242854481337,23.164466093244478,29.336438913044763
