ds,ProductoID,ProductoNombre,yhat,yhat_lower,yhat_upper
2024-12-02,P30,Pierna Especial,11.210243666672106,8.08927813621284,14.297407676933771
2024-12-09,P30,Pierna Especial,14.525755092695698,11.444884392372648,17.841839197028957
2024-12-16,P30,Pierna Especial,19.1803438548855,16.303279462605587,22.3321666803843
2024-12-23,P30,Pierna Especial,20.239414416070094,17.02569007588832,23.297687448224945
2024-12-30,P30,Pierna Especial,16.932136879841842,13.678970529476182,20.004669152809306
2025-01-06,P30,Pierna Especial,13.267855662588786,10.443253709540906,16.327741641324206
2025-01-13,P30,Pierna Especial,13.382391410581002,10.19534785380528,16.605850770799762
2025-01-20,P30,Pierna Especial,17.03041463068158,13.700560531541612,20.151978097588934
2025-01-27,P30,Pierna Especial,20.209710385654446,17.296494489382155,23.520482511233205
2025-02-03,P30,Pierna Especial,19.83161438977671,16.564026126594868,22.974819222390792
2025-02-10,P30,Pierna Especial,16.90747906257147,13.745041273721816,20.076740287272553
2025-02-17,P30,Pierna Especial,14.893211843121161,11.54103859181403,18.07535447685478
2025-02-24,P30,Pierna Especial,15.617273647064803,12.552279768193689,18.863122183340312
2025-03-03,P30,Pierna Especial,17.644198726140683,14.546323850746825,20.691335699428905
2025-03-10,P30,Pierna Especial,18.5288541587826,15.338998968325178,21.45766986818301
2025-03-17,P30,Pierna Especial,17.76579423546056,14.716746307883396,20.91314962829793
2025-03-24,P30,Pierna Especial,16.914097626635648,13.845541044118058,20.035636571204247
2025-03-31,P30,Pierna Especial,17.24110541421253,14.060579615050727,20.262626149111515
2025-04-07,P30,Pierna Especial,18.149475869956756,15.08179651174421,21.319779620132696
2025-04-14,P30,Pierna Especial,18.215882163536786,15.068014201291321,21.30706310235816
2025-04-21,P30,Pierna Especial,17.167724914607174,14.187151671822887,20.451171825574086
2025-04-28,P30,Pierna Especial,16.15115197158258,13.02961862315195,19.26202011602363
2025-05-05,P30,Pierna Especial,16.141641995575533,13.050526973635844,19.293620132163735
2025-05-12,P30,Pierna Especial,16.76466463788097,13.661728597329443,19.881186248136007
2025-05-19,P30,Pierna Especial,17.014539472756937,13.825024354167335,20.241987321633744
2025-05-26,P30,Pierna Especial,16.69304845195525,13.885814855203146,20.071399202663407
2025-06-02,P30,Pierna Especial,16.528675662840428,13.449570474269168,19.696660733915778
2025-06-09,P30,Pierna Especial,16.92238416873047,13.497931683782632,19.67374796488739
2025-06-16,P30,Pierna Especial,17.22963152558105,14.412812571945258,20.341825160143678
2025-06-23,P30,Pierna Especial,16.692116375209007,13.601744686321613,19.973652651219396
2025-06-30,P30,Pierna Especial,15.71517932716001,12.779738548884604,18.925987561012615
2025-07-07,P30,Pierna Especial,15.566841717214764,12.481756327476518,18.764433621543844
2025-07-14,P30,Pierna Especial,16.718615377586037,13.558848382588897,19.907648267290057
2025-07-21,P30,Pierna Especial,18.056594744619325,14.764585637512871,21.090074035208744
2025-07-28,P30,Pierna Especial,18.19732720816758,15.037865616502339,21.490882098764832
2025-08-04,P30,Pierna Especial,17.311918315994813,14.251273072221954,20.50163504746314
2025-08-11,P30,Pierna Especial,17.001000288923656,14.0535188409214,20.173626893197913
2025-08-18,P30,Pierna Especial,18.220748853897867,15.0620499833209,21.28148662870926
2025-08-25,P30,Pierna Especial,19.914441155995892,16.85246144565033,23.01691472658702
2025-09-01,P30,Pierna Especial,20.245129159109176,17.058456378735187,23.48077846090139
2025-09-08,P30,Pierna Especial,18.941425213308232,15.944926781383499,21.974925664087664
2025-09-15,P30,Pierna Especial,17.66647851085608,14.63316355897277,20.78919408663425
2025-09-22,P30,Pierna Especial,17.79770956304365,14.533097127913656,21.182337357045
2025-09-29,P30,Pierna Especial,18.49915759056325,15.26583349320873,21.578829349703692
2025-10-06,P30,Pierna Especial,17.808418297055606,14.915863381639488,20.956655818680332
2025-10-13,P30,Pierna Especial,15.545103382730376,12.363784274572525,18.8306465286846
2025-10-20,P30,Pierna Especial,14.147840870193685,10.894940959537353,17.26610215033674
2025-10-27,P30,Pierna Especial,15.860994609616501,12.815114172479095,18.965800166789478
2025-11-03,P30,Pierna Especial,19.468107183462806,16.199548589715278,22.793309267349347
2025-11-10,P30,Pierna Especial,20.912005887745384,17.882221104997623,24.05803563180808
2025-11-17,P30,Pierna Especial,17.713002122725555,14.795842033585688,20.646409517422605
2025-11-24,P30,Pierna Especial,12.213713523140626,8.980994141301078,15.325865155400095
2025-12-01,P30,Pierna Especial,9.524321811712266,6.218310897846449,12.475996129582834
2025-12-07,P30,Pierna Especial,11.455797194384441,8.051817711773271,14.4514327996851
2025-12-14,P30,Pierna Especial,16.287001662099676,13.129130946836941,19.227611308899636
2025-12-21,P30,Pierna Especial,18.860047180230985,15.81098531698243,21.786587896530982
2025-12-28,P30,Pierna Especial,16.68945332731798,13.574850019522783,19.88922350216729
2026-01-04,P30,Pierna Especial,12.573575492699192,9.58429050521194,15.829686924381862
2026-01-11,P30,Pierna Especial,11.244604533171344,7.979293161682498,14.203028261829258
2026-01-18,P30,Pierna Especial,14.088784921544416,11.026853162383759,17.309609492006093
2026-01-25,P30,Pierna Especial,17.90219937708181,14.893845918737297,21.040416485430622
2026-02-01,P30,Pierna Especial,18.767324633955077,15.96881050468979,21.673048277025494
2026-02-08,P30,Pierna Especial,16.321268713789966,13.184432223291102,19.252654475715328
2026-02-15,P30,Pierna Especial,13.664125417985913,10.839884379719445,16.586083093843673
2026-02-22,P30,Pierna Especial,13.523173574725885,10.361387070457427,16.42074346238825
