ds,ProductoID,ProductoNombre,yhat,yhat_lower,yhat_upper
2024-07-01,PL003,Queso,4.166040866607978,0.7467744302295056,7.538932108053527
2024-07-08,PL003,Queso,5.978761483014225,2.718835389730627,9.27136653589527
2024-12-02,PL003,Queso,8.284452502233254,5.010885144622286,11.331878805512636
2024-12-09,PL003,Queso,13.934776280734228,10.608484989253952,17.07790459400332
2024-12-16,PL003,Queso,18.704224176489305,15.335476246487637,22.07497832655289
2024-12-23,PL003,Queso,19.15723492254023,15.929749431599035,22.33887627056491
2024-12-30,PL003,Queso,16.056845667264117,12.835757252649232,19.510790954605067
2025-01-06,PL003,Queso,13.409106321990038,10.137216294625679,16.817821935474672
2025-01-13,PL003,Queso,14.21661799201299,11.149193509559483,17.38857630800897
2025-01-20,PL003,Queso,17.62902489088168,14.347694429597047,20.938165845629257
2025-01-27,PL003,Queso,20.303834784097088,17.10443651266747,23.74653484473714
2025-02-03,PL003,Queso,20.04569124213888,16.81509368497855,23.480015738764145
2025-02-10,PL003,Queso,17.69345605910923,14.22967032845557,20.888531706043835
2025-02-17,PL003,Queso,15.719736468717759,12.39827404672928,19.13731764518485
2025-02-24,PL003,Queso,15.668676771469741,12.55938988334825,19.121174464994866
2025-03-03,PL003,Queso,17.199385354561567,14.128235142718252,20.639599267518292
2025-03-10,PL003,Queso,19.076219746017486,15.66119157458054,22.505195062692874
2025-03-17,PL003,Queso,20.382211406844647,16.97781500998921,23.511502627899354
2025-03-24,PL003,Queso,20.754537196590107,17.218695065939308,24.02902559992401
2025-03-31,PL003,Queso,20.13841240107754,16.757301593236164,23.33684461994455
2025-04-07,PL003,Queso,18.88937334042749,15.555130682394969,22.287847239515298
2025-04-14,PL003,Queso,17.92148016381602,14.602974803677643,21.117751809639245
2025-04-21,PL003,Queso,18.107767429200305,15.046582898849609,21.38229480018354
2025-04-28,PL003,Queso,19.264280739721574,16.045404374975014,22.683713286523307
2025-05-05,PL003,Queso,20.09498993793762,16.74788442997825,23.328343882992225
2025-05-12,PL003,Queso,19.562854804333654,16.246420895098836,22.903957175743837
2025-05-19,PL003,Queso,18.184817458591805,15.069957069275334,21.598045776105046
2025-05-26,PL003,Queso,17.4805383315586,14.357812509848234,20.838006061951
2025-06-02,PL003,Queso,18.01337396190904,14.878677413372904,21.534370733396337
2025-06-09,PL003,Queso,18.474196123413765,15.421837411580828,21.886284264290147
2025-06-16,PL003,Queso,17.229358977738702,13.928975751815868,20.791810031456567
2025-06-23,PL003,Queso,14.626829830691609,11.418174671168572,17.894203910963125
2025-06-30,PL003,Queso,13.07019290625195,9.61684317895756,16.571008415638318
2025-07-07,PL003,Queso,14.3913301692486,11.169122179424942,17.537179366602718
2025-07-14,PL003,Queso,17.51069838940553,14.104584661180452,20.72749386021544
2025-07-21,PL003,Queso,19.3636087032106,16.273523589179245,22.78940048743692
2025-07-28,PL003,Queso,18.26765693043137,14.742568381099085,21.756070890771298
2025-08-04,PL003,Queso,15.82814069865283,12.58747573224993,19.24022833847555
2025-08-11,PL003,Queso,15.045443823244256,11.991922094774349,18.167715540912443
2025-08-18,PL003,Queso,16.802725888151397,13.407461765015137,20.035317126362486
2025-08-25,PL003,Queso,18.908291723078637,15.515821736619062,22.111173891025263
2025-09-01,PL003,Queso,18.812535860547264,15.678095565027416,22.005491471835033
2025-09-08,PL003,Queso,16.676023737038157,13.390063024691514,20.130907046685103
2025-09-15,PL003,Queso,15.078716774762118,11.61473743719593,18.123343725787553
2025-09-22,PL003,Queso,15.816019525790631,12.625074106373837,19.04287426204597
2025-09-29,PL003,Queso,17.787641602253675,14.381963768670037,20.91229407487232
2025-10-06,PL003,Queso,18.544406242453718,15.14612972963761,21.727335785261
2025-10-13,PL003,Queso,17.44273754933567,14.051616089989693,21.054227347961962
2025-10-20,PL003,Queso,16.36410681078922,12.976889357990926,19.53253169640684
2025-10-27,PL003,Queso,17.097361163296203,13.87421548357482,20.68743543708895
2025-11-03,PL003,Queso,18.79835851220844,15.507072893295335,22.212563189679503
2025-11-10,PL003,Queso,18.94199359912524,15.453089318211681,22.218904613037964
2025-11-17,PL003,Queso,16.760177284125,13.421403276508155,20.024903218252362
2025-11-24,PL003,Queso,14.822120931692055,11.614945795441159,18.127990177173587
2025-12-01,PL003,Queso,16.452966361971015,13.044248902005258,19.653841610748927
2025-12-07,PL003,Queso,20.899885185293954,17.992319388497858,24.081944479811785
2025-12-14,PL003,Queso,26.45997096795663,22.903773061744385,29.495905564509705
2025-12-21,PL003,Queso,28.448071712160548,25.345432971141744,31.631126610259727
2025-12-28,PL003,Queso,26.136869038974258,22.97636271241763,29.502517639472508
2026-01-04,PL003,Queso,22.87697909238195,19.625340676522793,26.226502297162483
2026-01-11,PL003,Queso,22.468363215603375,19.04467168635488,25.93150000626345
2026-01-18,PL003,Queso,25.35763529770044,21.96376155873283,29.045457715560307
2026-01-25,PL003,Queso,28.633236207361527,25.196316683727837,31.835357618134594
2026-02-01,PL003,Queso,29.371538589296946,25.90652893523592,32.7791432344594
2026-02-08,PL003,Queso,27.446293900105385,24.11526988508497,30.543823882650855
2026-02-15,PL003,Queso,25.095932607813484,21.814015108098488,28.34353128157147
2026-02-22,PL003,Queso,24.38049063255779,20.987799733145618,27.958085223229908
